Id,SalePrice
1461,164536.90894525754
1462,164542.7279515519
1463,164571.2509648712
1464,164522.62439253842
1465,164464.74594122136
1466,164519.99995641448
1467,164494.9259908581
1468,164496.93098084224
1469,164525.22761676603
1470,164494.76278066562
1471,164475.49298796343
1472,164447.48905973206
1473,164448.3125281609
1474,164452.49356632173
1475,164447.62515306973
1476,164569.56138497297
1477,164561.94554126114
1478,164548.62711327395
1479,164578.88824459826
1480,164594.33910275513
1481,164579.53079165265
1482,164485.56435432285
1483,164595.22052835277
1484,164453.017249725
1485,164557.48731898243
1486,164502.5445550743
1487,164602.15435643547
1488,164512.92563217288
1489,164508.50730027963
1490,164534.27231956943
1491,164546.20972565454
1492,164510.8146127994
1493,164586.32372069493
1494,164574.26399853974
1495,164550.1214478103
1496,164470.10610694368
1497,164456.39677351015
1498,164451.06820242511
1499,164449.80739152365
1500,164450.0603298022
1501,164454.9460495642
1502,164448.25660871682
1503,164564.77649417458
1504,164492.04189492564
1505,164500.6637469693
1506,164537.77960026663
1507,164547.48421163217
1508,164600.8530352408
1509,164515.17327561727
1510,164516.06633324706
1511,164520.81675352162
1512,164523.51892139346
1513,164527.7219999202
1514,164572.63996545065
1515,164530.28030216723
1516,164593.0019051256
1517,164538.10496101316
1518,164503.19573283233
1519,164504.562346112
1520,164495.0610812156
1521,164531.20135555798
1522,164526.0419819248
1523,164495.45211154746
1524,164528.01520471342
1525,164528.25229339613
1526,164561.37581828338
1527,164484.95009809217
1528,164492.63281189144
1529,164490.43839830754
1530,164522.72327372024
1531,164464.37924075307
1532,164456.56281573782
1533,164475.79764678475
1534,164477.31638267875
1535,164548.71721605808
1536,164494.77986265687
1537,164506.50179681377
1538,164514.84936793052
1539,164510.36387417826
1540,164513.6351636006
1541,164526.4597612053
1542,164474.00808708635
1543,164499.7186019436
1544,164456.91804662163
1545,164467.43001470194
1546,164467.5375593651
1547,164475.59889597507
1548,164470.69385491504
1549,164468.42537701814
1550,164475.6273662425
1551,164472.68900381404
1552,164499.60364939092
1553,164556.1835199391
1554,164450.86080256087
1555,164587.13267177236
1556,164522.97736181985
1557,164522.0489529288
1558,164465.27295811218
1559,164478.0562023062
1560,164475.86894103204
1561,164541.89880858138
1562,164486.58948623142
1563,164486.81456178555
1564,164492.7290384735
1565,164536.41069402595
1566,164599.0666929434
1567,164499.99774903452
1568,164598.31030345758
1569,164598.03336873898
1570,164534.4841575088
1571,164508.36722097854
1572,164514.58751018468
1573,164598.80308208612
1574,164535.85368087943
1575,164553.94996834494
1576,164557.69936504052
1577,164485.57357885464
1578,164569.12841728367
1579,164531.32976089808
1580,164513.53973956808
1581,164579.02706227681
1582,164482.11173200578
1583,164544.097115404
