Id,SalePrice
1461,123772.85504142905
1462,176724.52004190066
1463,187358.35237653856
1464,202614.75556984148
1465,188031.07336771805
1466,176555.27500277373
1467,173742.4781369705
1468,173332.84872087024
1469,185021.0794179575
1470,125726.4346310939
1471,212560.41542937883
1472,93951.42273302807
1473,94882.80857217727
1474,152995.88783182998
1475,109010.93995287408
1476,367748.9945038077
1477,250411.75536816145
1478,285996.7127985515
1479,278565.9688346833
1480,492380.64113881637
1481,321389.0638341425
1482,202110.60099345524
1483,189745.92641298342
1484,164095.3383874136
1485,177749.0838218053
1486,191611.99193036894
1487,323554.06319586665
1488,237532.70948793305
1489,201289.55368967928
1490,211049.4057595433
1491,184470.24463189085
1492,91591.03789136154
1493,199235.9259438707
1494,274058.97542342485
1495,283136.00472423155
1496,222079.39900225622
1497,177415.60409517257
1498,167355.9192116749
1499,160979.14337749706
1500,163975.7779386266
1501,177661.4166810306
1502,156992.69849586696
1503,299200.460986165
1504,232010.71609730457
1505,230005.9275148026
1506,164638.78516540633
1507,247562.17838289187
1508,197529.53722931736
1509,156200.43937996827
1510,147258.6326819727
1511,137439.03999979794
1512,162479.72332847287
1513,136465.88947786202
1514,197178.9402325044
1515,201601.5559255306
1516,156803.33682961678
1517,167570.45975804955
1518,124802.63658868278
1519,221854.22927984683
1520,133674.46136850957
1521,130148.97478471832
1522,160584.68470172235
1523,121554.95457792042
1524,130894.66791183682
1525,125465.87596664499
1526,122614.25214271389
1527,101969.31875100527
1528,140129.96256025595
1529,152876.5587815811
1530,168235.80358157924
1531,124090.61562746101
1532,105931.28343288694
1533,149154.34257830397
1534,133454.75183736417
1535,158304.1068190593
1536,117626.34164955122
1537,62582.198693122475
1538,169487.70686809413
1539,190485.07349920316
1540,103767.20180227721
1541,150382.0541976605
1542,135911.05050664657
1543,211548.01014707514
1544,75859.82387802663
1545,125196.09859174467
1546,121497.80299181143
1547,125124.1044859401
1548,129840.07199970103
1549,116264.71453498857
1550,122583.71271779526
1551,107076.46013983838
1552,123536.48559031356
1553,146165.8620345498
1554,107811.79361782064
1555,153958.3567057816
1556,72845.26378882368
1557,109849.31271877003
1558,89994.73359717308
1559,94001.28343039834
1560,134882.67014135077
1561,144352.2843671708
1562,129608.13107484032
1563,112887.55320134308
1564,140937.28864221452
1565,145684.43849753775
1566,223736.78867471477
1567,73320.1356550305
1568,229742.58599403538
1569,169977.20852335112
1570,146530.187001516
1571,121399.18924463989
1572,136465.18182284784
1573,239666.09410248854
1574,111857.40093984567
1575,219579.7559262854
1576,231115.54583760668
1577,181838.74506806655
1578,139730.6519281619
1579,146883.3616704174
1580,186878.53919341305
1581,157470.53779250133
1582,128872.78611747014
1583,321246.90579560003
1584,236700.81729084387
1585,141989.67437631622
1586,83635.93822033642
1587,100343.32922476532
1588,152762.47024722758
1589,92925.86151279777
1590,130009.17310966586
1591,96425.58225310441
1592,117575.70524082055
1593,115173.54333608411
1594,135489.69288995556
1595,121902.57212718486
1596,226775.2845812577
1597,201014.66763345
1598,190374.1543673033
1599,197301.2345941196
1600,182442.3207494515
1601,68733.42477128192
1602,114746.43093034733
1603,98938.17897195325
1604,284340.9613345832
1605,243079.04774484603
1606,171979.2874139912
1607,144147.32856016452
1608,204446.1912742676
1609,189790.52669002698
1610,153165.3349789604
1611,138424.69604991988
1612,180978.24805693552
1613,176680.5412590365
1614,124250.13308295715
1615,87552.84773235994
1616,66581.82762374086
1617,94859.09683265083
1618,134323.79874399505
1619,141441.65883601722
1620,155915.75012589814
1621,137937.40374382466
1622,142823.05515604487
1623,301973.513459936
1624,224169.4611054058
1625,120304.74616452356
1626,163526.00266036688
1627,194029.8370698343
1628,287536.6646185242
1629,173266.06776280038
1630,383890.14300917723
1631,201483.32257264096
1632,228193.0240769623
1633,168022.99463098252
1634,195642.27016560786
1635,181181.3000190413
1636,158808.5622901457
1637,188557.49103887434
1638,202427.81723887427
1639,161599.54214841052
1640,276330.69743920414
1641,170363.51151234927
1642,228885.77439765475
1643,208262.27203310467
1644,238893.42145772034
1645,190942.9266306256
1646,161348.89197419363
1647,148671.58195997888
1648,125232.47779113143
1649,142987.64815571308
1650,115990.29558793295
1651,127654.40678779551
1652,98370.4193836729
1653,104111.68947518384
1654,145439.11420675923
1655,147124.0822242849
1656,144955.65640090546
1657,150080.21427599352
1658,149612.01659755077
1659,118363.50737943425
1660,147900.07757151447
1661,478611.5024677506
1662,432363.62586053216
1663,400487.5789781879
1664,458724.03279474226
1665,323700.8816157549
1666,335551.6077314266
1667,417321.7474201172
1668,332477.5785458079
1669,286288.4121100007
1670,344231.3094943018
1671,262688.2870968736
1672,479118.57086881093
1673,272567.9939885937
1674,236859.3865062617
1675,195712.3789394748
1676,198653.14117795567
1677,214269.21979531544
1678,472990.51027314155
1679,422001.08911457093
1680,334570.1354872965
1681,222200.9107190725
1682,294053.28128563985
1683,187874.71722943013
1684,167384.67200339166
1685,172558.4659193722
1686,167178.35104139065
1687,168564.32826886297
1688,191820.41520342833
1689,192247.9985249562
1690,188060.54233921625
1691,175166.19126015363
