Id,SalePrice
1461,121160.86496709692
1462,169325.35606984154
1463,187362.98981827236
1464,200311.01167888634
1465,207508.08088353236
1466,166748.4057243695
1467,171278.5428804154
1468,159747.63940080281
1469,198099.14709630306
1470,109641.36276964533
1471,170584.2660715121
1472,97983.1796254415
1473,94353.43950566747
1474,145632.22861385936
1475,103120.18159577395
1476,379660.2703906925
1477,261193.18705523832
1478,307322.65764899214
1479,301737.32945194957
1480,480548.5172833032
1481,314515.2310523087
1482,205239.01086703362
1483,182583.15435189122
1484,155647.65401036554
1485,176331.84428162253
1486,190946.1321416679
1487,323567.83105842746
1488,237970.4551363501
1489,212723.88360007218
1490,265117.81132790085
1491,203766.17020744947
1492,95810.58067300172
1493,203377.75392749612
1494,282687.23370543227
1495,279051.1230370052
1496,251349.9605461999
1497,175174.27147686292
1498,165913.85169388933
1499,157455.36381458136
1500,153681.3276912857
1501,176204.89081007356
1502,132707.6712381708
1503,473030.8961199012
1504,235670.20186244897
1505,230940.53092390083
1506,198868.1829492241
1507,256691.7031006102
1508,208809.6467001377
1509,153374.41627977623
1510,148637.21391921226
1511,156339.02763869014
1512,174464.6598570282
1513,153519.0335994234
1514,161226.32741772852
1515,205298.2750639139
1516,147140.62247712238
1517,183738.84681100276
1518,114795.56205650918
1519,221501.23549872282
1520,133026.51337569035
1521,139187.45619095073
1522,172428.35615387667
1523,106620.67375777922
1524,125399.03779341074
1525,116147.18340006292
1526,108888.82184192687
1527,90879.77768924103
1528,137422.6211597862
1529,162272.44035458437
1530,206364.8275009573
1531,116841.93804065461
1532,81189.60424807186
1533,187921.02988395884
1534,130015.60713345141
1535,156024.71947464516
1536,97387.20962876514
1537,67705.96962223109
1538,156122.99729429567
1539,186511.10168002747
1540,110976.21298010583
1541,137959.43665537165
1542,160652.04907101096
1543,205693.93300065197
1544,63149.72454195902
1545,118651.49687781362
1546,127810.50191016163
1547,139039.33193049923
1548,138132.7775872506
1549,114231.94292223336
1550,126827.42808413401
1551,115675.02154966189
1552,152155.26320475273
1553,148617.49451328575
1554,113198.18686410032
1555,166383.48285507673
1556,62125.96137987837
1557,123302.8826068973
1558,111434.46889476864
1559,64138.640687453706
1560,106653.35151735165
1561,139622.9242990852
1562,131845.89689871296
1563,121183.79848919358
1564,151791.88793156133
1565,143023.9456872797
1566,233611.3842160871
1567,66407.8800442441
1568,215793.90110120137
1569,150588.92203046673
1570,130870.27951813248
1571,130384.66020606947
1572,151766.18288657302
1573,288080.88806676585
1574,138649.95282973928
1575,225654.7458134234
1576,249678.9796477019
1577,181986.6163095284
1578,139747.26727845336
1579,147634.42454972636
1580,189818.6541880996
1581,155187.78528658
1582,121760.66781639223
1583,287143.08332053747
1584,220774.41776452935
1585,136068.2127471049
1586,38518.67511813148
1587,108593.47594032531
1588,154002.7309109558
1589,92132.63264203456
1590,130480.5430618797
1591,95369.22158685753
1592,129760.17002776585
1593,113147.49344828138
1594,123458.15766190912
1595,111051.5030023119
1596,228090.1410729282
1597,190014.87716388225
1598,207916.8478169674
1599,190821.39239622475
1600,167890.6669966766
1601,49181.52948255003
1602,120198.65053274066
1603,88201.3877976229
1604,281201.860906648
1605,226528.25007999592
1606,164925.93024277425
1607,169869.54220642254
1608,193564.31485136345
1609,196570.5646511347
1610,146890.70851146727
1611,140842.9163427109
1612,192135.34565155455
1613,168377.1009730773
1614,125177.42007755974
1615,88342.54335033077
1616,62868.1339664462
1617,82165.43570374911
1618,119710.24839430806
1619,142762.30258874604
1620,157311.19419452947
1621,128427.54395992646
1622,137308.8855926432
1623,265096.84733726445
1624,216705.79049682888
1625,125239.12335778575
1626,163629.1134012703
1627,191475.59300990443
1628,267439.2830591876
1629,167016.6297688825
1630,382046.7751458291
1631,241559.32948817385
1632,254401.91882033998
1633,165573.42625246258
1634,188025.89626433392
1635,166599.28313714857
1636,144875.26740985631
1637,187536.0255368777
1638,179559.31642391215
1639,187598.35764925522
1640,233652.24772206545
1641,183019.03622568163
1642,246875.7946623008
1643,220299.78425148592
1644,235556.06133872675
1645,222870.64150274752
1646,156782.3897573203
1647,147949.74574643496
1648,127959.61936329445
1649,122084.5421982223
1650,110257.10469772186
1651,104716.8946594074
1652,96692.74655782872
1653,105595.9153307514
1654,136245.86383223571
1655,134670.37053480768
1656,140589.90691341562
1657,146471.56166082315
1658,143752.28845686893
1659,123360.78160843239
1660,152203.72173336046
1661,426907.10782739986
1662,384090.79933178273
1663,383348.1937502789
1664,471355.93171207095
1665,328519.71344783134
1666,331209.07455725933
1667,379510.0708554179
1668,364760.4409936345
1669,307247.62879813486
1670,361457.7404887902
1671,279815.95099237165
1672,414612.67624654924
1673,276682.88817860815
1674,241949.59094633066
1675,204402.04798790338
1676,213118.4247663231
1677,219471.1038437488
1678,470345.13811203174
1679,386846.8360371025
1680,349293.0837273112
1681,283685.78289971524
1682,330547.6052690273
1683,193858.53331704563
1684,170089.3787869239
1685,173195.2978778744
1686,156736.97310932248
1687,164995.4026087309
1688,185956.81861426492
1689,190493.76174388456
1690,194195.36846612982
1691,178901.54556045792
1692,252017.81428788448
1693,162450.84723035115
1694,180198.43187236678
1695,160260.29686183276
1696,250118.20941727044
1697,167170.1064984175
1698,332331.80794746394
1699,324682.5251806263
1700,264341.9417753635
1701,271218.5867707537
1702,245703.71510631696
1703,239635.17304101982
1704,273808.1464047327
1705,247386.11430388776
1706,447477.5353224991
1707,238917.22704742503
1708,212679.58670810575
1709,248262.63015060883
1710,220990.94528934118
1711,267928.79392851086
1712,271097.0356246823
1713,286428.49918545515
1714,240640.4183473451
1715,207658.95441428636
1716,188045.67632278104
1717,166713.6230522517
1718,143321.78737489792
1719,222250.6807391416
1720,259576.54149500557
1721,149072.43507566146
1722,116410.72021853285
1723,147172.19003648954
1724,222709.81911388284
1725,237190.31805292147
1726,179539.31741062974
1727,142548.81794132406
1728,152727.69983415157
1729,167374.03936541046
1730,134354.08277744974
1731,116563.05417051546
1732,125909.16631545287
1733,111196.20430590386
1734,125039.93672813577
1735,97401.92235121313
1736,107356.61842616722
1737,276145.3377711405
1738,262812.7295792588
1739,255096.84300626253
1740,225407.45977418538
1741,194106.35818585477
1742,168008.2255904982
1743,166975.32889848176
1744,332338.1160042739
1745,233912.90299881576
1746,167994.45006796467
1747,231463.3283506875
1748,208440.48512118057
1749,143666.84283910142
1750,133557.52896445568
1751,225600.4070407432
1752,112542.87759626664
1753,159477.57087092177
1754,194562.21782938272
1755,172045.8905067629
1756,126472.3280512788
1757,111427.91029219072
1758,143612.42261873762
1759,159454.6155041875
1760,166414.3948373282
1761,142376.70426736705
1762,172898.331239286
1763,185495.1379155669
1764,110484.67051965212
1765,156305.28231805575
1766,194645.6730929446
1767,223500.08746313964
1768,147436.9044883859
1769,155844.30147340693
1770,150555.83718701746
1771,143959.62336669306
1772,150226.11893163927
1773,132939.8757830779
1774,143646.29725549513
1775,141596.8368276762
1776,116597.91845193617
1777,101242.06147048691
1778,153552.35673014866
1779,112903.73391620416
1780,165050.3532973075
1781,124671.6534820272
1782,77976.97892296371
1783,134970.0742461796
1784,104414.79562180523
1785,126670.8702459989
1786,157032.55999822085
1787,145374.00956575145
1788,41536.55723081844
1789,91264.06906816743
1790,53428.340557282776
1791,178665.22000421604
1792,159687.04049826614
1793,112030.11159900135
1794,166465.98517515784
1795,124322.90274857852
1796,155261.6215746027
1797,117077.3202028854
1798,135175.42923706226
1799,96776.73499378127
1800,127540.57293405838
1801,117357.54028826374
1802,126896.02437796516
1803,151536.95227060982
1804,116960.12591288744
1805,135839.5765988638
1806,123289.05407748942
1807,133178.7402008853
1808,113881.45976411364
1809,128841.1836867783
1810,128827.93078916828
1811,263806.9635736031
1812,106437.56054769411
1813,127598.61118255829
1814,94846.29144686599
1815,24717.650361253924
1816,112219.01966013941
1817,113648.85100033555
1818,182012.0564260041
1819,130201.34321690115
1820,34345.4562969599
1821,122101.14420386616
1822,141035.7970259863
1823,51014.296224702564
1824,134431.66830802543
1825,140977.25119969682
1826,100003.30941431869
1827,103283.82457290584
1828,138233.93685495583
1829,118454.7764475649
1830,154253.49635127373
1831,151063.841161759
1832,77085.6729087763
1833,139393.7717501835
1834,122404.45356187789
1835,125716.31633990858
1836,141448.80093834148
1837,84937.94714347227
1838,127497.22775256514
1839,104592.6719349443
1840,144027.1123507991
1841,123826.03323198468
1842,75423.91309564128
1843,141569.0009764041
1844,131049.3445783279
1845,148301.07851525382
1846,165206.29597214755
1847,180673.0487684841
1848,17674.376678726647
1849,98195.1601625576
1850,116563.07217837549
1851,159323.8561246146
1852,96351.87453646901
1853,120532.92671197161
1854,172058.0778517623
1855,162182.60894635328
1856,221618.4787890148
1857,116373.4491105971
1858,113286.95007355897
1859,97944.80545397218
1860,140468.06031422896
1861,96934.89341386913
1862,266324.2181786515
1863,254436.0584108175
1864,254479.37072777233
1865,373147.78466719505
1866,341288.7993577265
1867,215936.65518570755
1868,295357.5186350199
1869,212616.20696219473
1870,219055.98097095493
1871,254855.76231798154
1872,174830.11938616118
1873,252671.54505042077
1874,142760.27422427636
1875,189344.67474234017
1876,202003.30147862103
1877,216846.89931601408
1878,205457.13597914236
1879,134408.19404769703
1880,133275.18019835668
1881,253373.56149409563
1882,234940.97882817933
1883,186597.63071968657
1884,205751.62971092525
1885,235406.634657332
1886,297210.9265836361
1887,218350.13332224524
1888,259631.60760475355
1889,169731.64202293698
1890,111727.05890289381
1891,123909.34014309
1892,103215.20499031023
1893,135823.78837830925
1894,117115.43538026024
1895,137122.5134738423
1896,124164.36442974041
1897,116548.76281848954
1898,113164.22372042736
1899,161128.00957816918
1900,163532.8965324872
1901,197420.01669695263
1902,182345.19832859503
1903,209668.21323605042
1904,181745.789084318
1905,208587.5068341469
1906,155711.53797882804
1907,239326.45952065472
1908,120213.47604106163
1909,130546.61167774172
1910,125478.43987090205
1911,221665.22546358698
1912,346633.17554930586
1913,179071.08094358782
1914,49863.86029310641
1915,350063.278058592
1916,11825.564854585606
1917,221939.15457879804
1918,132938.64926222648
1919,175537.85207512206
1920,160785.21743387525
1921,385585.55168328877
1922,336952.40877249185
1923,220849.96858607003
1924,229920.9365684831
1925,208409.74566997535
1926,380073.4198497004
1927,125953.37597965743
1928,160198.39590687843
1929,122212.77714299713
1930,120098.54177403991
1931,143324.91059101906
1932,128015.98723040769
1933,203705.9236765367
1934,186903.22264232495
1935,164842.98605070653
1936,206073.9087965699
1937,170438.20944332908
1938,171966.4479394725
1939,278533.2533832466
1940,209166.91755130203
1941,180699.1770247251
1942,165242.26536607626
1943,240821.18395556576
1944,363820.5337390837
1945,427409.9177727441
1946,144662.70127170815
1947,373459.15383823484
1948,215789.59591352125
1949,246009.0189951812
1950,190352.38875534895
1951,261042.68391655837
1952,222608.2952096174
1953,166404.59334441493
1954,173216.08291760425
1955,137013.25846361564
1956,287834.75025434326
1957,161177.89161982664
1958,261230.04676720014
1959,119755.72860471928
1960,94734.62201384522
1961,113937.41295274122
1962,96631.41602583458
1963,108425.4247913836
1964,106145.96153226639
1965,136997.13780642528
1966,133909.13865370594
1967,314328.5502021075
1968,417482.29938766337
1969,396266.2981445178
1970,404218.27957767155
1971,434754.0555756609
1972,360239.3593999314
1973,283641.92914084846
1974,327679.40608956746
1975,486771.32589392515
1976,279040.4565335745
1977,353870.41325923556
1978,347849.5709419084
1979,326248.59305485315
1980,203296.97400347132
1981,359196.481301364
1982,222360.10318379797
1983,205236.8596525318
1984,191296.8567254934
1985,219427.39652264104
1986,212318.54269268204
1987,209568.26911520632
1988,175469.0811250904
1989,187970.3560965725
1990,204217.61036351256
1991,238604.84131233324
1992,218966.36088601948
1993,162307.03713077362
1994,223986.87470917782
1995,179899.97526078107
1996,268675.22721395956
1997,312639.63081134507
1998,313670.38433099294
1999,305931.77383102244
2000,304399.3883377182
2001,283410.0485684199
2002,257827.55070446516
2003,247862.18337500072
2004,281188.9519503529
2005,243008.65167848012
2006,226694.91456083048
2007,244361.73867703017
2008,228811.31271709665
2009,207386.95616761647
2010,197194.2237436934
2011,127159.20999786616
2012,178084.70625624873
2013,179192.60610898014
2014,187598.93164322496
2015,208568.28875173032
2016,197084.50599650934
2017,194885.14810549963
2018,101188.96252795485
2019,129455.56431526819
2020,77762.15970449611
2021,84732.24183015629
2022,199975.37043246697
2023,137690.39914155056
2024,271265.0947480467
2025,340939.0471767987
2026,172012.6683777852
2027,154962.86542486452
2028,160247.29615906248
2029,164999.8689077652
2030,255596.01534503038
2031,239727.30159555547
2032,256835.49951055358
2033,249237.68810563273
2034,169620.1970125767
2035,230437.17489333663
2036,196616.70889113535
2037,210628.67623638152
2038,309377.6969906441
2039,230274.53532760055
2040,304830.7746419215
2041,311857.81972090295
2042,215732.78165865556
2043,186287.91094641463
2044,183063.83794861077
2045,213229.97187474358
2046,139264.69562383986
2047,134807.6685716863
2048,136338.96060770913
2049,126535.17688545454
2050,157414.36150958072
2051,73785.96924559599
2052,106775.44960821439
2053,144015.62563864156
2054,97433.99045621238
2055,164433.99203912812
2056,132748.10882550155
2057,97667.36445239409
2058,214795.2413243132
2059,129732.46335281787
2060,180085.23374545263
2061,170982.1326082373
2062,125645.78752138373
2063,99959.80265622087
2064,138348.74685788015
2065,-5800.472880150072
2066,158378.85833268525
2067,84102.00177058742
2068,142958.04365893514
2069,70456.89374924921
2070,114002.67376651555
2071,102307.76946217201
2072,144791.8740134626
2073,122500.79735027612
2074,187041.224123391
2075,160976.17023277207
2076,120500.27864629374
2077,171095.23917528617
2078,122885.85678796956
2079,119280.47165608392
2080,116685.92053832208
2081,122778.9452239098
2082,131082.4810557131
2083,144266.8894738569
2084,101880.65050729334
2085,120154.45813348185
2086,126387.14504771604
2087,120768.54611799479
2088,106027.62202954853
2089,73259.79784588706
2090,128170.36725901597
2091,95092.89274239902
2092,125418.84558429496
2093,148026.62834985476
2094,115011.971767797
2095,173144.2324352854
2096,61337.90319387197
2097,88233.5914993777
2098,149659.58914028364
2099,33543.81811542418
2100,50078.60773845767
2101,116477.6452117033
2102,118492.40141323027
2103,93248.87694484771
2104,144572.05243631298
2105,140690.85556928214
2106,50859.157161830495
2107,186171.45687824526
2108,121390.01286145058
2109,112435.9812046028
2110,143806.88867673857
2111,163124.83782978816
2112,130973.1689877391
2113,112103.20369335137
2114,113654.37838814872
2115,170091.63442339937
2116,130311.90071299262
2117,154225.69702461394
2118,119011.11781801439
2119,134727.6522318238
2120,100558.75578722336
2121,76488.07371518762
2122,122900.47345439997
2123,60330.1953838537
2124,169226.31352060876
2125,127467.22824555344
2126,145265.67132075602
2127,171085.93655639663
2128,136411.2908378747
2129,86544.60040744035
2130,142256.07242436206
2131,155447.59247420172
2132,121599.82679485815
2133,123633.60470828772
2134,123587.72984352935
2135,105512.13143678519
2136,55965.04834528107
2137,110979.66977313193
2138,132254.98899582727
2139,153153.83876069784
2140,146444.73918349127
2141,158801.30277775176
2142,126448.95097735277
2143,156377.3017814476
2144,138775.13717077745
2145,140506.60460712062
2146,179263.00496916976
2147,158199.28236903623
2148,120471.48102794861
2149,151067.59519398748
2150,225458.25803862567
2151,119531.76466100459
2152,225062.98581909944
2153,177465.092519881
2154,96017.04459356355
2155,152299.55040662925
2156,252726.45206021532
2157,235379.95645769485
2158,230916.87866402767
2159,216380.96186305402
2160,189467.21757077012
2161,226186.59343402355
2162,372577.3616827184
2163,363777.46108298376
2164,245598.23572874058
2165,224565.37935042527
2166,149677.76090297327
2167,224996.78059122723
2168,203384.87898981242
2169,193843.48986846217
2170,214568.62118907427
2171,148622.30930033422
2172,129230.90750678023
2173,175326.74004098424
2174,231568.79196077806
2175,273215.772099738
2176,309644.76570468256
2177,237196.50193032675
2178,208404.2243053741
2179,133517.45962288114
2180,237542.05363715824
2181,191168.05936627742
2182,217950.2381107631
2183,190268.9862357249
2184,121573.28008412928
2185,121176.18615624265
2186,155962.49075887215
2187,154996.93578572862
2188,147738.42034463966
2189,293410.8430873946
2190,79612.6396738373
2191,38779.261555494515
2192,78083.48428241075
2193,126643.5824483427
2194,71460.05603394638
2195,115541.98708325073
2196,127055.31790283287
2197,110252.82766560804
2198,168420.44170652502
2199,173770.24503157302
2200,161008.06948326697
2201,142446.9429167147
2202,205260.07735714136
2203,144498.24602120084
2204,196989.04001868988
2205,127426.99631927523
2206,165684.7862997938
2207,228092.27186932586
2208,261010.3339873846
2209,267752.1737522512
2210,130314.7888316196
2211,100913.97283746664
2212,131070.37187451543
2213,102266.67109060522
2214,129387.0058804685
2215,94060.17288863637
2216,165221.6591103956
2217,21474.018314691224
